title,price,asin
Drop Dead Divas: A Dixie Divas Mystery (Volume 2),10.227916666666667,1935661965
The Law of Second Chances,10.851333333333333,0312366310
The Rope: An Anna Pigeon Novel (Anna Pigeon Mysteries),8.74,0312614578
Restore My Heart (Daddy's Girls) (Volume 1),4.196666666666666,1482662434
Racing for the Sun,9.84,162380647X
"American Savage: Insights, Slights, and Fights on Faith, Sex, Love, and Politics",10.9128,0525954104
"Free Kindle Book Covers: How to Use Amazon’s Cover Creator to Make Free, Self-Published Kindle eBook Covers with Free Images from Amazon’s Royalty-Free Gallery of Thousands of Stock Photos & Your Own",0,B00CLRWF6M
"Pink Brain, Blue Brain: How Small Differences Grow Into Troublesome Gaps -- And What We Can Do About It",14.681724137931035,0618393110
Unaccustomed Earth,12.196666666666667,0307265730
"Money, Possessions, and Eternity",12.990666666666666,0842353607
Fall Girl,5.576666666666667,1463579519
Disembodied Bones (Lake People Book 2),2.5876923076923077,B00439H0FC
Forever Blessed (Volume 2),18.170909090909092,1478332875
The Ugly Duckling Debutante (Cambridge Studies in Linguistics),3.6263636363636365,1466426357
"A Good Yarn (Blossom Street, No. 2)",10.848125,0060582006
Uncanny X-Men Omnibus (v. 1),72.92333333333333,0785121013
"Gates of Zion (Zion Chronicles, Bk. 1.)",11.579565217391304,0871238705
Frozen Assets: A Mitzy Neuhaus Mystery,4.525555555555556,B00G9JHGWG
A Storm of Swords,12.315,055389787X
The Collapse of Distinction: Stand Out and Move Up While Your Competition Fails,8.647142857142857,1595551859
Drinking with Dead Women Writers,10.54125,0972822585
JFK Has Been Shot,12.009642857142858,0786034270
Some Girls: My Life in a Harem,10.634193548387097,0452296315
Fallen (Guardian Trilogy #1),8.8384,0615294987
"Go for No! Yes is the Destination, No is How You Get There",9.166666666666666,0966398130
Sworn to Protect (Vows of the Heart Book 1),2.1774999999999998,B009QM8M5I
The Fiddler's Gun (Fin's Revolution: Book I),9.864642857142858,0615325424
Jesus A hell of a secret,4.220769230769231,1479124141
The Dead Years - COLLAPSE - Book 4 (A Post-Apocalyptic Thriller),3.194074074074074,B00JAOM0DW
Dance the Moon Down,27.25,0755206827
Chill of Fear,7.5028125,0553585991
"Good Old Dog: Expert Advice for Keeping Your Aging Dog Happy, Healthy, and Comfortable",10.072083333333333,0547232829
Becoming Sir,9.99,1494748584
Surrender to a Donovan (The Donovans),4.1215789473684215,0373862768
The Playa's Handbook (Players Series),10.806363636363637,0312331789
Manufacturing Depression: The Secret History of a Modern Disease,10.225333333333333,1416569790
You Wish...,2.8649999999999998,B006423HGW
"Why Are We So Clueless about the Stock Market?: Learn how to invest your money, how to pick stocks, and how to make money in the stock market",15.658387096774193,0615287484
"Women Are Crazy, Men Are Stupid: The Simple Truth to a Complicated Relationship",17.393333333333334,1416595058
What a Duke Wants,3.802142857142857,0061986313
Fighting the Impossible,0.99,B00C2G2S7S
"Fairies, Gnomes & Trolls: Create a Fantasy World in Polymer Clay",15.279310344827586,1581808208
The Bargain: A Novel (Plain City Peace),8.276666666666667,082544215X
Son of Truth (Follower of the Word),11.1924,1935929917
Four Blood Moons: Something Is About to Change,10.9825,1613756143
ALL HE DESIRES (Voluptuous Woman Series Book 1),8.031363636363636,B009F0YS7W
Tea Party Teddy,10.504285714285714,0988934906
Healing and Wholeness: Complementary and Alternative Therapies for Mental Health,27.652,1434383377
Seeing Julia,12.323333333333334,0983570736
Cursed: A Fallen Siren Novel,6.5092592592592595,0425263290
Ain't No Sunshine,7.656666666666667,1453772642
Lonely Planet USA (Country Guide),13.071764705882353,1741799007
Why Her?: A Crazy and Twisted Love Story,10.99,1492226017
Executive Actions,11.281428571428572,0743486927
Taunt (Ava Delaney Book 2),0.6220833333333333,B005232SDW
Drop the Rock: Removing Character Defects - Steps Six and Seven,10.916206896551724,1592851614
Surviving Home: A Novel (The Survivalist Series),10.313225806451612,0142181285
Intimate Deception,7.83576923076923,1612184790
The Highlander's Reward,9.659354838709678,147825954X
Kate Remembered,12.214375,0399151648
Timecaster Supersymmetry,11.552727272727273,0985588039
Someday This Pain Will Be Useful to You: A Novel,9.333043478260869,0374309892
The Complete National Geographic: Every Issue Since 1888 Of National Geographic Magazine on Your Computer,16.6665,1426340117
THE LAZARUS STRAIN (A Dr Steven Dunbar Thriller Book 6),7.143928571428572,B0054RBD1Y
Conversations with the Universe: How the World Speaks to Us,10.972142857142858,1590799771
The Birthday Scandal,5.835,1469227878
The Lighthouse Road: A Novel,14.971923076923078,1609530845
Redshirts: A Novel with Three Codas (Hugo Award Winner - Best Novel),9.92,0765316994
Torn (The Connections Series),10.668928571428571,0451468287
Before Now (Sometimes Never),14.821538461538461,149033730X
If God Is Good: Why Do We Hurt?: 10-Pack,12.474285714285715,1601423411
Carrying the Fire: An Astronaut's Journeys,11.55225806451613,0374531943
Saving Anya,10.790000000000001,0983981949
"Boozehound: On the Trail of the Rare, the Obscure, and the Overrated in Spirits",13.267142857142858,1580082882
English Assassin,8.940625,0141038985
The Deader the Better: A Leo Waterman Mystery (Leo Waterman Mysteries),13.252580645161292,0380804204
Shell Game (A Professor Simon Shaw Mystery),7.0864705882352945,0373266359
Discretion,0,1490957928
Love Me Again (Sutton and McDonald Families Book 1),2.5915999999999997,B00HGWT0E2
Occupy World Street: A Global Roadmap for Radical Economic and Political Reform,10.81,1603583882
Timeline (Auto Series),0.99,B0083RL0VA
Survived by Her Longtime Companion,14.655555555555555,1935627880
Major Pettigrew's Last Stand: A Novel,14.942,0307712842
Blood Ties,8.216666666666667,0615805930
Stormdancer (The Lotus War Book One),10.378709677419355,1250001404
Those Guys Have All the Fun: Inside the World of ESPN,12.016875,0316043001
Contaminated,10.283,1606843540
Plants of the Pacific Northwest Coast,17.55,1551055309
No Excuses!: The Power of Self-Discipline,13.532333333333334,1593155824
Straight into Darkness,9.011875,0446530409
A Fair Prospect: Darcy's Dilemma: A Tale of Elizabeth and Darcy: Volume II,9.71904761904762,1482356643
"The Cosmic War: Interplanetary Warfare, Modern Physics, and Ancient Texts: A Study in Non-Catastrophist Interpretations of Ancient Legends",14.111379310344828,1931882754
Douglass' Women,11.913,0743278860
Messenger of the Dark Prophet: The Bowl of Souls: Book Two,9.745454545454546,147829373X
The Normans: From Raiders to Kings,7.546551724137931,B00HOMFRCI
River's Bend,9.65576923076923,1941134017
The Dom's Dungeon,9.348928571428571,0991322207
Daughter of the Red Dawn,8.658888888888889,0988270757
Bad Money: The Inexcusable Failure of American Finance: An Update to Bad Money (A Penguin Group eSpecial from Penguin Books),20.463214285714287,0143114808
The Happy Intercessor,12.02516129032258,0768427533
The Divorce Party: A Novel,10.595625,014311560X
Crack the Fat-Loss Code: Outsmart Your Metabolism and Conquer the Diet Plateau,9.96925925925926,007154691X
The Girl Who Fell from the Sky,21.945,1565126807
OMG (CUL8R) (Volume 1),2.9899999999999998,1481127675
The Best American Noir of the Century (The Best American Series ®),20.84166666666667,0547330774
A Hero for WondLa (The Search for WondLa),10.2396875,1416983120
The Politically Incorrect Guide to the Middle East (The Politically Incorrect Guides),13.826538461538462,1596980516
Peter and the Shadow Thieves,9.7278125,078683787X
Living Deliberately,4.5,1589827716
Attachment Parenting: Instinctive Care for Your Baby and Young Child,12.478214285714285,067102762X
Tempt Me Tonight,10.981250000000001,0061136093
The Raven Saint (Charles Towne Belles),10.881818181818183,1602601585
Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,10.196428571428571,0061730327
La Casa de los Espíritus (Spanish Edition),12.260689655172413,0060951303
Take the Dog Out!,11.5675,0989787516
"A Guide to Canning, Freezing, Curing & Smoking Meat, Fish & Game",9.297586206896552,1580174574
Veritas,5.726842105263158,B00JF9HC6W
Hammerhead Ranch Motel (Serge Storms),8.2178125,0380732343
A Bride for All Seasons: The Mail Order Bride Collection,7.2749999999999995,1401688535
Secret of the Sands (Secret of the Sands series Book 1),5.104230769230769,B004EEORPW
Starting an Etsy Business For Dummies,10.370000000000001,1118590244
Jumper: Griffin's Story,5.716,076531827X
Heaven and Mel (Kindle Single),7.714545454545455,B0087PTQ96
The Road to Guilford Courthouse: The American Revolution in the Carolinas,14.811071428571429,0471327166
"How to Draw and Paint Fairies: From Finding Inspiration to Capturing Diaphanous Detail, a Step-By-Step Guide to Fairy Art",11.536071428571429,0823023834
Belle De Jour: The Intimate Adventures of a London Call Girl,20.98,0297847821
"Neptune Crossing (The Chaos Chronicles, Vol 1)",11.733846153846153,0812535154
Moving Target (Alison Reynolds),8.236666666666666,1476745005
A Taste of You (The Epicurean Series Book 1),3.2275,B00ED036HC
Liberty Gulch: Part One,8.323333333333334,1478387645
The Devil's Eye: An Alex Benedict Novel,13.432222222222222,0441016359
Dom Wars Round Five,3.1399999999999997,B00KZMICVW
Goodbye to a River: A Narrative,14.58,0375727787
The Duke's Indiscretion (The Duke Trilogy),8.08625,0061128570
Congo,7.483225806451613,0060541830
